"","logFC","logCPM","LR","PValue","FDR","transcript"
"tRF-38-2R1HPSR9O9337KR",-1.1875135485451,6.63486277194279,3.7034843981334,0.0542989638405639,0.172622079075225,"tRF-38-2R1HPSR9O9337KR"
"tRF-32-L85DMKYUYRLH4",1.25067857066134,8.60815905050196,3.68130812973753,0.0550256629730535,0.17449825627683,"tRF-32-L85DMKYUYRLH4"
"tRF-45-RZYQHQ9M739P8WQ0D5",1.18072873301805,7.4191027166481,3.61591912771255,0.0572290904409984,0.180770707675107,"tRF-45-RZYQHQ9M739P8WQ0D5"
"tRF-22-QO945NB23",-1.14071458411268,6.40845515871109,3.6142515822001,0.057286491868872,0.180770707675107,"tRF-22-QO945NB23"
"tRF-50-202L2YBE7XO8Q6J6K6UD",-1.18364521707185,7.30672715242813,3.60917018446407,0.0574617846056583,0.180877243167565,"tRF-50-202L2YBE7XO8Q6J6K6UD"
"tRF-39-8BPE0IOB9ZFH69EI",-1.12220686592526,6.06897340063346,3.56728609246036,0.0589285461516197,0.18503853066774,"tRF-39-8BPE0IOB9ZFH69EI"
"tRF-37-8BPE0IOB9ZFH691",-1.24417329123525,9.32039152883484,3.54984595061401,0.0595509786312721,0.186534683065602,"tRF-37-8BPE0IOB9ZFH691"
"tRF-35-79MP9PMNH5IS36",1.19485574343024,7.98583725378927,3.54468377228306,0.0597365528755025,0.186658470843257,"tRF-35-79MP9PMNH5IS36"
"tRF-50-YBY2HZFZ93QO945NB2NZ",-1.1639587652829,6.91004071011675,3.53537929573659,0.0600725929498937,0.187250667780401,"tRF-50-YBY2HZFZ93QO945NB2NZ"
"tRF-36-PW5SVP9N15WV7W0",1.18542621059843,7.90067801015409,3.52168054845629,0.0605710009614696,0.187969514254912,"tRF-36-PW5SVP9N15WV7W0"
"tRF-32-B2JK7PP9ZZ052",-1.16532252592876,6.91157821651802,3.51704479435325,0.0607406606742902,0.187969514254912,"tRF-32-B2JK7PP9ZZ052"
"tRF-17-863IP52",-1.16776979106478,7.36858866376822,3.51694136399145,0.0607444517897329,0.187969514254912,"tRF-17-863IP52"
"tRF-34-V6Z3M8ZLSSXUH7",1.15484726233871,6.96820117749623,3.50654570611819,0.0611267797984891,0.188695711551858,"tRF-34-V6Z3M8ZLSSXUH7"
"tRF-50-HZFZ93QO945NB2NZW7O6",-1.10935036732975,6.35966361953424,3.47902551048188,0.0621513296408975,0.190884858456641,"tRF-50-HZFZ93QO945NB2NZW7O6"
"tRF-36-L85DMKYUYRLHR0D",1.31420480665847,12.1320201537998,3.47799125818089,0.0621901886341558,0.190884858456641,"tRF-36-L85DMKYUYRLHR0D"
"tRF-30-J87383RPD9W1",1.15515310912349,7.37570289167303,3.47549654800765,0.0622840265856178,0.190884858456641,"tRF-30-J87383RPD9W1"
"tRF-22-WB8647O52",1.08867997977323,6.03724889608944,3.46944256884262,0.0625123733609024,0.191126347261324,"tRF-22-WB8647O52"
"tRF-22-U4727OFIQ",-1.15269228122985,6.80462935553134,3.45956262032466,0.0628869476199968,0.191719207175488,"tRF-22-U4727OFIQ"
"tRF-24-5XR4NPNN0W",-1.15518427058569,6.99185232765468,3.45642737417455,0.0630063122172966,0.191719207175488,"tRF-24-5XR4NPNN0W"
"tRF-29-86J8WPMN1EJ3",1.2506516202264,10.5034086248913,3.43933290039534,0.0636613924369156,0.192813371105413,"tRF-29-86J8WPMN1EJ3"
"tRF-29-HFNBDWY2MJJ1",-1.12761632253514,5.73679046519616,3.43917079959015,0.0636676389722099,0.192813371105413,"tRF-29-HFNBDWY2MJJ1"
"tRF-36-UDM0IBB7Z92K01B",-1.19383133725582,8.27167349339578,3.42862875458795,0.0640752821561706,0.193316398065856,"tRF-36-UDM0IBB7Z92K01B"
"tRF-23-392J1Y0SDZ",1.10941892620629,6.48893713088769,3.42705770892304,0.0641362697808474,0.193316398065856,"tRF-23-392J1Y0SDZ"
"tRF-33-BS5EOB3ZY61DV",-1.09438118000918,6.19273397915749,3.42082872876696,0.0643786874303784,0.193590500084761,"tRF-33-BS5EOB3ZY61DV"
"tRF-35-NPNYRVU4727OFI",-1.13558136179429,5.62359381909676,3.38716942197834,0.0657056570281572,0.196379296404055,"tRF-35-NPNYRVU4727OFI"
"tRF-32-389MV47P596V5",1.2620741937763,11.203794743465,3.38614253515811,0.0657465966768303,0.196379296404055,"tRF-32-389MV47P596V5"
"tRF-30-QKF1R3WE8RO8",1.12610794759727,6.73567105935069,3.38562880105919,0.0657670883105913,0.196379296404055,"tRF-30-QKF1R3WE8RO8"
"tRF-37-HMI8W47W1R7HFE1",-1.10937401241472,5.79348261745581,3.37107960722689,0.0663502619527565,0.197658822320799,"tRF-37-HMI8W47W1R7HFE1"
"tRF-44-NIB9I1KQSX0DIJZ7FV",-1.08505117389084,6.31175976950079,3.35466239580281,0.0670149509059989,0.19917466804155,"tRF-44-NIB9I1KQSX0DIJZ7FV"
"tRF-23-739P8WQ07",-1.12159826362276,5.70071659829282,3.35016684721088,0.0671982019610817,0.199255921360237,"tRF-23-739P8WQ07"
"tRF-36-HMI8W47W1R7HFEB",1.06807086607581,5.97593979942611,3.33964948474852,0.0676290143284405,0.200069167388303,"tRF-36-HMI8W47W1R7HFEB"
"tRF-44-BZ0IV25Z2IUIX1Q7HV",-1.20241921861957,8.99605356108546,3.33317160166579,0.0678958300643906,0.2003946208367,"tRF-44-BZ0IV25Z2IUIX1Q7HV"
"tRF-35-QKF1R38E8RO86J",1.20036792517909,9.14242014284329,3.32937431764045,0.068052758421553,0.200394989084665,"tRF-35-QKF1R38E8RO86J"
"tRF-31-2VR008R959KUD",-1.12521991387642,5.65083726012701,3.32414827144561,0.0682693670163727,0.200570692061895,"tRF-31-2VR008R959KUD"
"tRF-37-QKF1R3WE8RO86J2",-1.13593754229577,7.51869816000982,3.30773828386612,0.0689543331874266,0.202118435352136,"tRF-37-QKF1R3WE8RO86J2"
"tRF-29-5Z2IUIX1Q7HV",-1.07917563548507,6.37002969829917,3.29071052094332,0.069672866197561,0.20375726087067,"tRF-29-5Z2IUIX1Q7HV"
"tRF-42-22EVUIJVK697BOJ83",1.06003100383875,6.11630552921791,3.28295220951733,0.0700029032610155,0.204255046501319,"tRF-42-22EVUIJVK697BOJ83"
"tRF-31-2L2YBE7XO8Q6D",-1.10658364149853,5.71023215573404,3.26701563363486,0.0706861049698812,0.205367375950059,"tRF-31-2L2YBE7XO8Q6D"
"tRF-28-Z6EXEY0VWUD2",-1.11376614120137,6.65037866109851,3.26656533239833,0.0707055128466557,0.205367375950059,"tRF-28-Z6EXEY0VWUD2"
"tRF-50-1UFQ9D9OHXDD1KYK37ZX",-1.11455960557451,5.61652240517334,3.24956359346244,0.0714424769656874,0.206972294653014,"tRF-50-1UFQ9D9OHXDD1KYK37ZX"
"tRF-25-9NS334L2H1",-1.12051435319309,7.34959560098561,3.2436282050883,0.0717016895312529,0.206972294653014,"tRF-25-9NS334L2H1"
"tRF-39-2VR008R9D9KUMKEV",-1.07641060741178,6.37375813080494,3.23949914702102,0.0718826098381611,0.206972294653014,"tRF-39-2VR008R9D9KUMKEV"
"tRF-34-BS5EOB3ZY61DE2",-1.18429428624102,8.94575306758469,3.23896915386098,0.0719058676259298,0.206972294653014,"tRF-34-BS5EOB3ZY61DE2"
"tRF-20-DD1KYK37",-1.11911781808818,5.56042357188589,3.22503183068519,0.0725203867636129,0.208120160129342,"tRF-20-DD1KYK37"
"tRF-24-XBINVDRIFU",-1.06680469021936,6.0619461471483,3.22255114912212,0.0726303532219769,0.208120160129342,"tRF-24-XBINVDRIFU"
"tRF-25-EUB4ZPEK45",-1.06721820716124,6.14479014176935,3.21546851360463,0.072945305778103,0.208555035311892,"tRF-25-EUB4ZPEK45"
"tRF-33-2VR008R959KUD4",-1.11414370707231,7.4336238738715,3.18891156519165,0.0741393600573393,0.211495763734999,"tRF-33-2VR008R959KUD4"
"tRF-27-WJ9X0UD394N",1.09313906393836,6.76759828542867,3.17842864682126,0.0746164541256472,0.212382691252956,"tRF-27-WJ9X0UD394N"
"tRF-32-34HWH3RXSINHQ",1.17070263770539,9.43327119297443,3.16012875119025,0.0754572319741196,0.213108369096391,"tRF-32-34HWH3RXSINHQ"
"tRF-28-W47W1R7HFEV",-1.0546807525981,6.07484127528612,3.15634639345944,0.0756322762121042,0.213108369096391,"tRF-28-W47W1R7HFEV"
"tRF-32-PE0IOB9ZFH691",-1.06686215213825,5.8241284279372,3.15540027988839,0.0756761297237292,0.213108369096391,"tRF-32-PE0IOB9ZFH691"
"tRF-32-XSXMSL73VL4YK",1.10735284698501,7.63295371006492,3.15518057983294,0.0756863169968894,0.213108369096391,"tRF-32-XSXMSL73VL4YK"
"tRF-30-9M739P8WQ0D5",-1.10378957625359,7.22375239209392,3.152023433504,0.0758328736194211,0.213108369096391,"tRF-30-9M739P8WQ0D5"
"tRF-33-U00KRX67NZU6D2",-1.05559049851882,6.06351639696439,3.15118349434802,0.0758719154451156,0.213108369096391,"tRF-33-U00KRX67NZU6D2"
"tRF-27-7343RX6NMH3",1.05318859596059,6.46666496065499,3.12409442919066,0.0771427218726849,0.21620262840634,"tRF-27-7343RX6NMH3"
"tRF-50-PW5SVP9N15WV7W6SJF09",1.12156317915088,8.04073463734801,3.11475932719253,0.0775859400434513,0.216968996445363,"tRF-50-PW5SVP9N15WV7W6SJF09"
"tRF-49-OE0D58ZZJQJYSWRYVMH0",1.07910582503331,6.87851982071717,3.09241244034981,0.0786581121849743,0.219026230458694,"tRF-49-OE0D58ZZJQJYSWRYVMH0"
"tRF-39-2VR008R959KUMKEV",-1.15250808803158,8.79599775026891,3.08443987395631,0.0790444764439334,0.219026230458694,"tRF-39-2VR008R959KUMKEV"
"tRF-44-Z4D7OOJ0QXL13XZ512",-1.12201822621103,8.07659740058664,3.08320640149843,0.0791044349935335,0.219026230458694,"tRF-44-Z4D7OOJ0QXL13XZ512"
"tRF-24-4ER81XDDKQ",-1.07667281015433,5.68359360690028,3.08256252909287,0.0791357528047571,0.219026230458694,"tRF-24-4ER81XDDKQ"
"tRF-40-2R1HPSR9O9337KB6",-1.10171652910904,7.68418351741609,3.08168419215573,0.0791784964568986,0.219026230458694,"tRF-40-2R1HPSR9O9337KB6"
"tRF-24-NBDWY2MJJ1",-1.07318837642984,6.62546830221466,3.05945915678861,0.0802683826245774,0.221561539944298,"tRF-24-NBDWY2MJJ1"
"tRF-25-MLHVHBEXBI",-1.02905707997487,6.06879247645344,3.03569181380367,0.0814518217229633,0.223319727318807,"tRF-25-MLHVHBEXBI"
"tRF-45-54DFZ2NLD7B2JK7PP9",-1.08064392679973,6.96090303022506,3.0331847458187,0.0815777482363092,0.223319727318807,"tRF-45-54DFZ2NLD7B2JK7PP9"
"tRF-38-2VR008R959KUMK9",-1.25274819585835,13.5489286397041,3.03125562105248,0.0816747884628945,0.223319727318807,"tRF-38-2VR008R959KUMK9"
"tRF-31-PER8YP9LON4VD",1.07079240267301,6.94420954521658,3.03115040126242,0.081680084885303,0.223319727318807,"tRF-31-PER8YP9LON4VD"
"tRF-37-DBNIB9I1KQSX0DI",1.01657378439567,6.15542216217733,3.02918559255724,0.0817790550744929,0.223319727318807,"tRF-37-DBNIB9I1KQSX0DI"
"tRF-17-945NB23",-1.05922458201473,6.58528669455655,3.02027703793636,0.0822294179320295,0.224070780633547,"tRF-17-945NB23"
"tRF-20-D890YBOZ",-1.07242109479681,6.79886648051436,3.01447869220092,0.0825239851056934,0.224395006308673,"tRF-20-D890YBOZ"
"tRF-33-1HPSR9O9337KR",1.08746421685713,7.81707701102723,3.00300811923937,0.0831100739575899,0.225296996877837,"tRF-33-1HPSR9O9337KR"
"tRF-50-R9JP9PMNH5SYNX2VF0S7",1.1371179907504,8.97703494580421,3.00109462694065,0.0832082805370414,0.225296996877837,"tRF-50-R9JP9PMNH5SYNX2VF0S7"
"tRF-50-D7VIZKXXI363U0EZY9X1",-1.07602796675547,7.32558976260918,2.99543176867805,0.0834996517149607,0.225607938460296,"tRF-50-D7VIZKXXI363U0EZY9X1"
"tRF-50-MLHVHBEXBIYFSP1N2N37",-1.04596472173643,5.76705496544632,2.98890845184301,0.0838366628884581,0.226040622724577,"tRF-50-MLHVHBEXBIYFSP1N2N37"
"tRF-32-PNR8YO9LON4V3",1.04605468602042,6.63736178489724,2.95338973453338,0.0856976346251695,0.230161416814543,"tRF-32-PNR8YO9LON4V3"
"tRF-38-2VR008R9D9KUMK9",-1.16001123352026,10.6133959901016,2.95286948226877,0.0857252225381239,0.230161416814543,"tRF-38-2VR008R9D9KUMK9"
"tRF-38-PN6ISBWOFFR3VJD5",-1.01681150901196,6.08651139556126,2.93557636646117,0.0866477319931581,0.232150527226952,"tRF-38-PN6ISBWOFFR3VJD5"
"tRF-22-D890YBOZQ",-1.02170414710791,6.39048404656603,2.91879513634162,0.0875532164467804,0.234085796274028,"tRF-22-D890YBOZQ"
"tRF-36-86J8WPMN1E8Y7ZD",1.16353179656097,11.1874513468217,2.89383752025292,0.088918896324846,0.236875288450497,"tRF-36-86J8WPMN1E8Y7ZD"
"tRF-43-Z6V6Z3M8ZLSSXUOLD2",-1.07791901985188,7.93177276107893,2.8929615933887,0.0889672444884496,0.236875288450497,"tRF-43-Z6V6Z3M8ZLSSXUOLD2"
"tRF-19-Z3M8ZL2J",-1.12365540211935,9.71745242915594,2.88753161227377,0.0892675975985793,0.237180851831568,"tRF-19-Z3M8ZL2J"
"tRF-29-I8W47W1R7HE6",1.04712032428975,7.18776571638213,2.88091031505725,0.089635335731714,0.237243196990486,"tRF-29-I8W47W1R7HE6"
"tRF-36-V47PU9XW983FPDD",0.987539191806092,6.08038867444537,2.87724784823111,0.0898394498353566,0.237243196990486,"tRF-36-V47PU9XW983FPDD"
"tRF-50-OMYJZ87ID890YBOZZ7ND",-1.05199429224424,7.13507731023059,2.87709514163952,0.0898479713172106,0.237243196990486,"tRF-50-OMYJZ87ID890YBOZZ7ND"
"tRF-28-FDXXE6XRK403",-1.0985977312144,8.49935114169334,2.86881245814954,0.0903114859603311,0.237296897577476,"tRF-28-FDXXE6XRK403"
"tRF-25-HMI8W47W1R",-1.02742595857748,6.51886986625213,2.86806488300165,0.0903534491603322,0.237296897577476,"tRF-25-HMI8W47W1R"
"tRF-35-JVK697BOJ8N981",-1.01810557266322,5.80343394924645,2.86246090909196,0.0906686884158849,0.237296897577476,"tRF-35-JVK697BOJ8N981"
"tRF-36-202L2YBE7XO8Q6D",-1.07007984163623,7.88891950856739,2.86227425744552,0.0906792086151415,0.237296897577476,"tRF-36-202L2YBE7XO8Q6D"
"tRF-33-KY7343RX6NMHD5",1.10418243065094,8.75840450334602,2.85763768501359,0.0909409642824338,0.237296897577476,"tRF-33-KY7343RX6NMHD5"
"tRF-38-0ROB9Y7Q078SUXD2",-1.04927184471419,7.21259876138725,2.85690542634453,0.0909823785703938,0.237296897577476,"tRF-38-0ROB9Y7Q078SUXD2"
"tRF-16-08F4BDD",-1.03058736948087,6.63942533287946,2.83177083215285,0.0924164047576892,0.240546161467061,"tRF-16-08F4BDD"
"tRF-20-DWY2MJ8F",-1.03479065084578,7.18328408143131,2.78188940760078,0.0953356393480956,0.24647755005511,"tRF-20-DWY2MJ8F"
"tRF-33-R008R959KUMK9",1.05039004627622,7.89573137431535,2.78088392936922,0.0953955055385052,0.24647755005511,"tRF-33-R008R959KUMK9"
"tRF-50-QU7BPN6ISBWOFFR3VJ4Z",-1.01420854430699,6.5263249489045,2.77762305743222,0.0955899397138118,0.24647755005511,"tRF-50-QU7BPN6ISBWOFFR3VJ4Z"
"tRF-25-86V8WPMN1E",1.01803020452957,6.77648844731904,2.77594735051506,0.0956900239700165,0.24647755005511,"tRF-25-86V8WPMN1E"
"tRF-50-5BF900BY4D84KRIMUF04",1.09478968877652,9.40658479948137,2.77324305685547,0.0958517829786957,0.24647755005511,"tRF-50-5BF900BY4D84KRIMUF04"
"tRF-43-Z9HMI8W47W1R7HFEV",-0.98016680656809,6.28447334956151,2.77323307540048,0.0958523805769871,0.24647755005511,"tRF-43-Z9HMI8W47W1R7HFEV"
"tRF-36-2VR008R959KUMKB",-1.09714516995991,9.63553952446058,2.765300354382,0.0963286051807153,0.247204733777016,"tRF-36-2VR008R959KUMKB"
"tRF-33-VIZKXXI363U0W",-1.00369268375154,6.48959175567007,2.75404388649319,0.0970087939972046,0.248258617847511,"tRF-33-VIZKXXI363U0W"
"tRF-37-84KRIMUF04QZ452",-0.98267217633291,6.09722445747784,2.75208354619008,0.097127784760372,0.248258617847511,"tRF-37-84KRIMUF04QZ452"
"tRF-44-DXOMYJZ87ID890YBHW",1.02477712911795,7.42121802194671,2.74452039026733,0.097588354346182,0.248937957793255,"tRF-44-DXOMYJZ87ID890YBHW"
"tRF-37-2VR008R959KUMKH",-1.1435805341175,11.5771205987531,2.73491881058604,0.0981764907122104,0.249939352849014,"tRF-37-2VR008R959KUMKH"
"tRF-42-7O58J0K8UMPLBIUB3",-1.06035182093171,8.23626380098864,2.72806770060395,0.0985985127867362,0.250514710420375,"tRF-42-7O58J0K8UMPLBIUB3"
"tRF-50-L47Z8L8NRS9NS334L2H1",-1.02202057539287,7.24348428816338,2.72298812442766,0.098912687776508,0.250814315433288,"tRF-50-L47Z8L8NRS9NS334L2H1"
"tRF-39-D7OOJ0QXL13XZ512",-1.07580482412983,8.68260999728901,2.71957541965716,0.0991243792243086,0.25085337950231,"tRF-39-D7OOJ0QXL13XZ512"
"tRF-45-BZ0IV25Z2IUIX1Q7O6",-1.13460847577566,11.4364228425248,2.7147471668795,0.0994247229080083,0.251116197384258,"tRF-45-BZ0IV25Z2IUIX1Q7O6"
"tRF-20-I8W47W1R",-1.08030461814155,9.56252416298181,2.69008155423113,0.100974645827161,0.254527805457813,"tRF-20-I8W47W1R"
"tRF-39-BU9NZ6V6Z3M8ZL2J",-1.03335878379708,7.90223106568285,2.67199906067319,0.102127672642584,0.256927491411854,"tRF-39-BU9NZ6V6Z3M8ZL2J"
"tRF-26-HMI8W47W1R0",-0.96485847953156,6.31119785786185,2.66229407924783,0.102752440588203,0.257757494035146,"tRF-26-HMI8W47W1R0"
"tRF-50-EERZYQHQ9M739P8WQ0D5",-1.08447918523286,10.0071107137248,2.66061476662543,0.102860971798063,0.257757494035146,"tRF-50-EERZYQHQ9M739P8WQ0D5"
"tRF-50-PNR8YP9LON4V4REH62K8",1.13111936209208,11.7464912742601,2.65353389660663,0.103319978439993,0.258401041969297,"tRF-50-PNR8YP9LON4V4REH62K8"
"tRF-50-0FDFKON5EX62Z6EXEY0V",-1.0046313122686,7.10283825378807,2.64187979052939,0.104080327807785,0.259794255738963,"tRF-50-0FDFKON5EX62Z6EXEY0V"
"tRF-35-QKF1R3WE8RO86J",1.12903233231886,11.8393884535302,2.63049367647612,0.104829114503502,0.260944822653583,"tRF-35-QKF1R3WE8RO86J"
"tRF-20-5XR4NPNN",-0.98288271476582,5.71837718706291,2.62791074463484,0.1049997962499,0.260944822653583,"tRF-20-5XR4NPNN"
"tRF-26-M8ZLSSXUOLD",-0.970054752913452,6.40587662238168,2.62558382485998,0.105153821335364,0.260944822653583,"tRF-26-M8ZLSSXUOLD"
"tRF-39-7Z8L8NRS9NS3341S",0.944758443269104,6.30987970942933,2.62101083856832,0.105457241637709,0.261190610102698,"tRF-39-7Z8L8NRS9NS3341S"
"tRF-21-U00KRX67D",-0.974750687548089,6.46989653520095,2.61461676073473,0.105883102737465,0.261738114697254,"tRF-21-U00KRX67D"
"tRF-34-79MP9PMNH5IS15",1.03074460787487,8.17230345619829,2.60839784032939,0.106299107423757,0.26222520968813,"tRF-34-79MP9PMNH5IS15"
"tRF-40-PNR8YP9LON4VN1EH",0.9400792696896,6.18340426292679,2.60554535209899,0.106490519427339,0.26222520968813,"tRF-40-PNR8YP9LON4VN1EH"
"tRF-40-BU9NZ6V6Z3M8ZLSS",-0.954082688695622,6.01200033697906,2.60048256296195,0.106831182150991,0.262558174594166,"tRF-40-BU9NZ6V6Z3M8ZLSS"
"tRF-27-W47W1R7HFE1",-0.971872249222781,5.73059326347671,2.56814655351213,0.109035415362309,0.267461153230386,"tRF-27-W47W1R7HFE1"
"tRF-32-Z3M8ZLSSXUOLJ",-1.08992424384908,11.083210729952,2.56057719049904,0.109558577394792,0.26800786384717,"tRF-32-Z3M8ZLSSXUOLJ"
"tRF-35-2VR008R959KUMK",-1.07234255040681,10.4075259151915,2.55588721682053,0.10988411236465,0.26800786384717,"tRF-35-2VR008R959KUMK"
"tRF-28-FPN6B7P86ZD2",-0.984423794241481,5.59192693643749,2.55583966590851,0.109887418353613,0.26800786384717,"tRF-28-FPN6B7P86ZD2"
"tRF-39-E6XRK4WO2F9IY9E2",-0.944655657867453,6.33329143144688,2.5473020538214,0.110482774491324,0.268946639618879,"tRF-39-E6XRK4WO2F9IY9E2"
"tRF-50-YJIO3ZU3U0IO5BKD09Z5",-0.936089480238921,6.00946594413834,2.52472006859309,0.112074667995301,0.272303090680599,"tRF-50-YJIO3ZU3U0IO5BKD09Z5"
"tRF-32-FDXXE6XRK4WO2",-1.02063617860891,8.33204855627046,2.51317116212818,0.112898542021913,0.273473766527667,"tRF-32-FDXXE6XRK4WO2"
"tRF-26-V29K9UV3650",0.955501009009165,6.57949018278782,2.51197203240122,0.112984466922229,0.273473766527667,"tRF-26-V29K9UV3650"
"tRF-29-8NRS9NS3341S",0.96328041240824,6.77779696759817,2.4894286988123,0.114613321941818,0.276636084685752,"tRF-29-8NRS9NS3341S"
"tRF-34-XSXMSL73VL4YHE",1.03669073461476,9.56943399590312,2.48791133057929,0.114723884885327,0.276636084685752,"tRF-34-XSXMSL73VL4YHE"
"tRF-36-JVK697BOJ8N981B",-1.01523306454162,8.38021156733457,2.48209864785791,0.115148515619329,0.277137105388893,"tRF-36-JVK697BOJ8N981B"
"tRF-31-PS5P4PW3FJHPB",0.913504928530604,6.20318716635989,2.46526777774225,0.116387865858005,0.279593407079945,"tRF-31-PS5P4PW3FJHPB"
"tRF-50-4S14IZJQXEXOISDBPJYO",-0.940008936307263,5.81800088602066,2.46156899322874,0.116662197336586,0.279726619504985,"tRF-50-4S14IZJQXEXOISDBPJYO"
"tRF-26-7O58J0K8UM0",-0.920026625815012,6.2543861626737,2.45852333342451,0.116888624063631,0.279744684556779,"tRF-26-7O58J0K8UM0"
"tRF-19-M8ZLSSJ8",-0.956105993715125,6.62339245621225,2.45410104034654,0.11721826003339,0.28000922677135,"tRF-19-M8ZLSSJ8"
"tRF-35-PW5SVP9N15WV7W",0.998474301184437,8.23019567982946,2.44129486128521,0.118178636670741,0.28177667474852,"tRF-35-PW5SVP9N15WV7W"
"tRF-39-2Z10I9BZBZOS4YE2",-1.00112898515124,8.27117670486334,2.43358507187131,0.118761011879711,0.282637938886909,"tRF-39-2Z10I9BZBZOS4YE2"
"tRF-43-HFEERZYQHQ9M739P0J",-0.958074136843772,6.81274828871764,2.42261019240631,0.119595506078053,0.283681217799783,"tRF-43-HFEERZYQHQ9M739P0J"
"tRF-18-BZOS4YV",-0.962220108898699,7.30743642347217,2.42198379699017,0.119643330511802,0.283681217799783,"tRF-18-BZOS4YV"
"tRF-23-W47W1R7HX",0.902787170635404,6.25190297087929,2.41358028111916,0.120286978721537,0.284679182974305,"tRF-23-W47W1R7HX"
"tRF-31-F0JI8B3VMKNRB",-0.990316214326898,5.37882185205513,2.40555123625337,0.120905528544678,0.285614169094452,"tRF-31-F0JI8B3VMKNRB"
"tRF-29-FH690M0RHBFV",-0.941869415268901,5.69647824244667,2.4007932829687,0.121273738734971,0.285955420854784,"tRF-29-FH690M0RHBFV"
"tRF-19-B2JK7PI3",-0.951340523733332,6.80437312058364,2.38312294991185,0.122652135498011,0.288173444971517,"tRF-19-B2JK7PI3"
"tRF-42-202L2YBE7XO8Q6J6J",-0.984962616002593,5.37564227128435,2.38002800740153,0.122895343598263,0.288173444971517,"tRF-42-202L2YBE7XO8Q6J6J"
"tRF-49-7X9PN547202L2YBE7XH8",0.916523539354769,5.75546826734806,2.37809128399681,0.123047808122754,0.288173444971517,"tRF-49-7X9PN547202L2YBE7XH8"
"tRF-44-EX2Z10I9BZBZOS4YE2",-1.01760658723653,9.74142494086838,2.37722142268797,0.123116354424451,0.288173444971517,"tRF-44-EX2Z10I9BZBZOS4YE2"
"tRF-33-79MP9PMNH5ISD3",0.967798251082521,7.92074321284601,2.36450775395025,0.124123060330698,0.289998667463678,"tRF-33-79MP9PMNH5ISD3"
"tRF-33-M2OSRNLNKSEKDS",0.961941438355754,7.83796286183219,2.35693028200631,0.12472741133998,0.290877826081931,"tRF-33-M2OSRNLNKSEKDS"
"tRF-23-4ER81XDD0Q",-0.910302881923275,5.89930617422291,2.35409279592971,0.124954559091534,0.290877826081931,"tRF-23-4ER81XDD0Q"
"tRF-25-R3VJ4ZZ526",-0.952709873463061,5.49859843033485,2.34836383750886,0.125414578280427,0.29141787462252,"tRF-25-R3VJ4ZZ526"
"tRF-32-PIR8YP9LON4V3",1.00105957366107,9.08352814054209,2.33769835000768,0.126276008788526,0.292257416188653,"tRF-32-PIR8YP9LON4V3"
"tRF-36-8BPE0IOB9ZFH69B",-0.89986206624705,6.29823813309288,2.33305710007846,0.126652925904657,0.292257416188653,"tRF-36-8BPE0IOB9ZFH69B"
"tRF-50-7UD5BU9NZ6V6Z3M8ZLSS",0.947515746091627,7.57408538953208,2.33261697716703,0.126688733298873,0.292257416188653,"tRF-50-7UD5BU9NZ6V6Z3M8ZLSS"
"tRF-33-P4R8YP9LON4VDP",1.0288775434709,10.6715601311176,2.33259382726979,0.126690617033266,0.292257416188653,"tRF-33-P4R8YP9LON4VDP"
"tRF-19-H6Z3NPIJ",-0.943562491087813,7.1127034316305,2.32553308906063,0.127266614209695,0.293057176504488,"tRF-19-H6Z3NPIJ"
"tRF-36-WXQZR44ER81XDDE",-0.899223329371097,5.84314253074589,2.29558797476323,0.129742071106238,0.297616509029343,"tRF-36-WXQZR44ER81XDDE"
"tRF-33-JQJYSWRYVMMVDS",0.899491098018718,6.45510098864279,2.29483723892585,0.129804817197195,0.297616509029343,"tRF-33-JQJYSWRYVMMVDS"
"tRF-30-V6Z3M8ZLSSXU",0.887645006927618,5.85790806297317,2.28938703539707,0.130261357747341,0.297616509029343,"tRF-30-V6Z3M8ZLSSXU"
"tRF-31-MUWLV47PU9XWE",0.956182799299822,8.00529614895441,2.28799282044797,0.130378432605404,0.297616509029343,"tRF-31-MUWLV47PU9XWE"
"tRF-32-KQI34JRX6N38Q",0.902747001956056,6.50796182924322,2.28638449423706,0.130513632556153,0.297616509029343,"tRF-32-KQI34JRX6N38Q"
"tRF-24-J0DPZOIPED",-0.922480001405111,5.69949703984619,2.28483699740843,0.130643866639641,0.297616509029343,"tRF-24-J0DPZOIPED"
"tRF-45-IWOMXF026ZEDKZIXK6",-0.994646191408289,9.70611817961811,2.27626647939169,0.131367773130755,0.298227322288387,"tRF-45-IWOMXF026ZEDKZIXK6"
"tRF-36-DEU2O1B54ZUPX1B",-0.931953459884725,6.9937960781436,2.27613748176346,0.131378703011238,0.298227322288387,"tRF-36-DEU2O1B54ZUPX1B"
"tRF-50-BF82Z4D7OOJ0QXL13XZ5",-0.926766400573005,6.69078428463538,2.2714502940952,0.13177653439106,0.298600019418041,"tRF-50-BF82Z4D7OOJ0QXL13XZ5"
"tRF-40-S5QKF1R38E8RO86J",-0.926461939892727,5.61826067740361,2.26389219338365,0.132420873922797,0.298702695890619,"tRF-40-S5QKF1R38E8RO86J"
"tRF-26-86J8WPMN1EE",0.95300673679431,8.05588384161033,2.2615916884933,0.13261769318656,0.298702695890619,"tRF-26-86J8WPMN1EE"
