"","logFC","logCPM","LR","PValue","FDR","transcript"
"tRF-41-8HM2OSRNLNKSEK51B",-1.29872098739067,7.1081718977867,3.17852081357968,0.0746122451348174,0.99908797644852,"tRF-41-8HM2OSRNLNKSEK51B"
"tRF-32-6978WPRLXN48Q",-1.37203112929287,9.85894600875871,3.1146209453415,0.0775925308021006,0.99908797644852,"tRF-32-6978WPRLXN48Q"
"tRF-33-79MP9P9NH57YD3",-1.28438614510177,7.05279241683537,3.08410957121363,0.0790605275133534,0.99908797644852,"tRF-33-79MP9P9NH57YD3"
"tRF-36-8L8NRS9NS334L2B",-1.33720714700273,11.1105903868357,3.06285583918746,0.0801007724542601,0.99908797644852,"tRF-36-8L8NRS9NS334L2B"
"tRF-37-WU2F5JYH0RYNUR2",-1.27015166898727,7.68421662393377,2.92685989210986,0.0871167846736772,0.99908797644852,"tRF-37-WU2F5JYH0RYNUR2"
"tRF-33-N3R718YKISQID5",-1.26016787201393,6.89334702527466,2.9215184547236,0.0874055773176597,0.99908797644852,"tRF-33-N3R718YKISQID5"
"tRF-39-79MP9P9NH57S36F8",-1.27765792825146,6.70281691327797,2.90579694003365,0.088261618657566,0.99908797644852,"tRF-39-79MP9P9NH57S36F8"
"tRF-33-IK9NJ4S2I7L7DV",-1.27335708034099,8.17453874757322,2.87318855426746,0.0900662689329047,0.99908797644852,"tRF-33-IK9NJ4S2I7L7DV"
"tRF-34-Q99P9P9NH57S15",-1.30013361759824,8.84705892599003,2.86088119490821,0.090757767302065,0.99908797644852,"tRF-34-Q99P9P9NH57S15"
"tRF-22-OB9ZFH691",1.2782900746672,6.50459444071321,2.85568020183593,0.0910517192809778,0.99908797644852,"tRF-22-OB9ZFH691"
"tRF-35-QKF1R3WE8RO86J",-1.29714383288405,8.88264428526879,2.84269318005738,0.0917902485858853,0.99908797644852,"tRF-35-QKF1R3WE8RO86J"
"tRF-31-P4R8YP9LON4VD",-1.28648100616987,10.3995458468675,2.78844129496229,0.0949465400623187,0.99908797644852,"tRF-31-P4R8YP9LON4VD"
"tRF-22-XSXMSL73O",1.23503904180709,6.73315710762184,2.73433875982241,0.0982121448374554,0.99908797644852,"tRF-22-XSXMSL73O"
"tRF-35-P4R8YP9LON4VN1",-1.20628928994483,7.02592458345442,2.72614419413828,0.0987173545849512,0.99908797644852,"tRF-35-P4R8YP9LON4VN1"
"tRF-26-XIP2801MK8E",1.22305740674844,6.75825551749122,2.70926616994994,0.0997668754525584,0.99908797644852,"tRF-26-XIP2801MK8E"
"tRF-37-WURMJKYOSR99RHJ",-1.1862039387255,7.29252644188846,2.70752031550143,0.0998761306606182,0.99908797644852,"tRF-37-WURMJKYOSR99RHJ"
"tRF-27-86V8WPMN1E5",1.16579177464182,7.05486929631783,2.69305655167913,0.100786312493908,0.99908797644852,"tRF-27-86V8WPMN1E5"
"tRF-31-596VW631QJ3KE",1.21156210931173,6.71984586947411,2.69072937264086,0.100933602707479,0.99908797644852,"tRF-31-596VW631QJ3KE"
"tRF-37-Z6V6Z3M8ZLSSXUL",-1.17667341468211,7.16355161308008,2.66222095348018,0.102757163975951,0.99908797644852,"tRF-37-Z6V6Z3M8ZLSSXUL"
"tRF-40-7Z8L8NRS9NS334L2",-1.20902922083655,6.8162008012667,2.6565201726169,0.103126124858038,0.99908797644852,"tRF-40-7Z8L8NRS9NS334L2"
"tRF-26-D8YJE76INBE",1.1607656908138,7.21908465070976,2.63848354396774,0.104303060682081,0.99908797644852,"tRF-26-D8YJE76INBE"
"tRF-25-86V8WPMN1E",1.19262154632093,7.50756268120714,2.62247371480287,0.105360074687621,0.99908797644852,"tRF-25-86V8WPMN1E"
"tRF-31-6XQ6S8V0J8O9E",-1.2041564791475,6.7794752037168,2.5621720759388,0.10944811674387,0.99908797644852,"tRF-31-6XQ6S8V0J8O9E"
"tRF-34-MZ3L7L73V6M9I3",-1.15341381585441,7.19758940584129,2.56116289915796,0.10951799739139,0.99908797644852,"tRF-34-MZ3L7L73V6M9I3"
"tRF-34-M2OSRNLNKSEKH9",-1.2303755328693,8.94276787874225,2.55882178616599,0.109680297155726,0.99908797644852,"tRF-34-M2OSRNLNKSEKH9"
"tRF-30-8W1W188MENL7",-1.22714344199925,6.37621622369061,2.47427928783324,0.115722477174804,0.99908797644852,"tRF-30-8W1W188MENL7"
"tRF-44-I3Z9HMI8W47W1R7HE6",-1.1516980365064,7.8736968399314,2.41519658549037,0.120162884407371,0.99908797644852,"tRF-44-I3Z9HMI8W47W1R7HE6"
"tRF-38-87R8WP9N1EWJQ7D1",-1.12705368590079,7.43325190109808,2.37920707916897,0.122959943863292,0.99908797644852,"tRF-38-87R8WP9N1EWJQ7D1"
"tRF-25-83ML5F82NZ",1.10311727287576,7.36193981704326,2.34526985554273,0.125663798655805,0.99908797644852,"tRF-25-83ML5F82NZ"
"tRF-36-WU1M70YU890HRFD",-1.16011146177301,6.42701764005348,2.22296201452333,0.135971971238949,0.99908797644852,"tRF-36-WU1M70YU890HRFD"
"tRF-17-MPW4PUN",-1.18955736025454,6.33807691499653,2.20456216195909,0.137602958088288,0.99908797644852,"tRF-17-MPW4PUN"
"tRF-31-5EYONONU3INDD",-1.12456815665723,6.26387125854632,2.06089120385383,0.151121763447993,0.99908797644852,"tRF-31-5EYONONU3INDD"
"tRF-23-RX6NMH49V",1.07041789875395,6.35814922514808,2.03830679561468,0.153380292962148,0.99908797644852,"tRF-23-RX6NMH49V"
"tRF-37-YQHQ9M739P8WQ0F",-1.09810051424032,9.37011494133747,2.03173306147377,0.154044860976905,0.99908797644852,"tRF-37-YQHQ9M739P8WQ0F"
"tRF-41-DBNIB9I1KQSX0DIJE",-1.02324235805349,7.19943938768614,2.01604310034613,0.155644271702825,0.99908797644852,"tRF-41-DBNIB9I1KQSX0DIJE"
"tRF-33-KF9MVH7P59N30Q",-1.0135093713699,7.18795146061053,1.98340170917586,0.159032502016667,0.99908797644852,"tRF-33-KF9MVH7P59N30Q"
"tRF-24-BZBZOS4YE2",1.0742897750342,10.5148903386105,1.97365730189422,0.160060194541418,0.99908797644852,"tRF-24-BZBZOS4YE2"
"tRF-33-MEF91SS2PMFI0Q",1.01875635152606,7.46265086152484,1.97214529177397,0.160220335358555,0.99908797644852,"tRF-33-MEF91SS2PMFI0Q"
"tRF-25-SP58309MUK",1.00414030966591,7.31567270511,1.95836640658107,0.161688136135817,0.99908797644852,"tRF-25-SP58309MUK"
"tRF-30-JMRPFQ5DWXH9",1.11246455298898,5.96739562417919,1.95400845969742,0.162155555072738,0.99908797644852,"tRF-30-JMRPFQ5DWXH9"
"tRF-24-Z87HFK8S2E",0.999834124848243,7.25443651750959,1.95065637072676,0.162516138087875,0.99908797644852,"tRF-24-Z87HFK8S2E"
"tRF-27-86J8WPMN1E5",1.03802667201725,8.16456338697737,1.94656849589109,0.162957108367927,0.99908797644852,"tRF-27-86J8WPMN1E5"
"tRF-31-2QR7F8YKIR9NE",-1.03657633341021,6.72882723817284,1.92736437868468,0.165047083763891,0.99908797644852,"tRF-31-2QR7F8YKIR9NE"
"tRF-36-YQHQ9M739P8WQ0B",-1.0318186051565,8.24843481289371,1.91053068627199,0.166904321089474,0.99908797644852,"tRF-36-YQHQ9M739P8WQ0B"
"tRF-22-7P596VW6J",0.984217650098132,6.99589464906961,1.89760302644762,0.168346862191045,0.99908797644852,"tRF-22-7P596VW6J"
"tRF-35-86J8WPMN1E8Y7Z",-1.03900880581493,11.771193636005,1.89549194167078,0.168583783369555,0.99908797644852,"tRF-35-86J8WPMN1E8Y7Z"
"tRF-35-V29K9UV36562IZ",-1.03255751219952,12.1169068356472,1.88390590075795,0.169890879922077,0.99908797644852,"tRF-35-V29K9UV36562IZ"
"tRF-28-6NMH490VL8DJ",1.06828054738808,6.21666281991576,1.84080563174613,0.174856551635861,0.99908797644852,"tRF-28-6NMH490VL8DJ"
"tRF-17-08P2F52",-1.01610498306408,8.07647004609635,1.83154503787134,0.175945162283063,0.99908797644852,"tRF-17-08P2F52"
"tRF-35-8L8NRS9NS334L2",-1.02267080138724,8.96516853895167,1.79070891336854,0.180839812759698,0.99908797644852,"tRF-35-8L8NRS9NS334L2"
"tRF-33-R9JP9P9NH5SYDQ",-0.967744230099128,6.85656478573503,1.77218249612398,0.183112208442795,0.99908797644852,"tRF-33-R9JP9P9NH5SYDQ"
"tRF-27-WJ9X0UD394N",1.12090481470996,5.67808181673036,1.76458625859167,0.184053493763255,0.99908797644852,"tRF-27-WJ9X0UD394N"
"tRF-41-RZYQHQ9M739P8WQ0B",-0.991900488062265,12.2875135504349,1.74580459601079,0.186405023549985,0.99908797644852,"tRF-41-RZYQHQ9M739P8WQ0B"
"tRF-34-JYSWRYVMMV5B2V",-1.00463110609623,10.8685473604812,1.74544211226454,0.186450749847571,0.99908797644852,"tRF-34-JYSWRYVMMV5B2V"
"tRF-21-S998LO9D0",1.05268945791768,6.03092712808049,1.74405720137734,0.186625572533154,0.99908797644852,"tRF-21-S998LO9D0"
"tRF-24-2IUIX1Q7HV",0.961663142031726,6.74990286458386,1.73339555639425,0.187977833902335,0.99908797644852,"tRF-24-2IUIX1Q7HV"
"tRF-31-4PU3XOUZDZN1B",0.963061904690638,8.06222100655688,1.72280710279274,0.189332109862819,0.99908797644852,"tRF-31-4PU3XOUZDZN1B"
"tRF-34-FSXMSL73VL4YHE",-0.979283325572392,8.33061768809432,1.70051384791872,0.192220790723239,0.99908797644852,"tRF-34-FSXMSL73VL4YHE"
"tRF-25-M8ZLSSXUOL",-0.949425544911218,6.76246803668275,1.68479424340305,0.194288626442695,0.99908797644852,"tRF-25-M8ZLSSXUOL"
"tRF-34-PS5P4PW3FJHPEQ",-0.989378196387763,6.41213568806395,1.66574439002194,0.196829509238801,0.99908797644852,"tRF-34-PS5P4PW3FJHPEQ"
"tRF-32-3IRW18V6XO59J",-0.9459499036389,7.54587362231088,1.66562111864076,0.196846077531909,0.99908797644852,"tRF-32-3IRW18V6XO59J"
"tRF-17-83ML5F5",1.02732931800394,6.02290010918836,1.66390688343677,0.197076648844233,0.99908797644852,"tRF-17-83ML5F5"
"tRF-22-NONU3IND2",0.989058206912128,9.33028591115025,1.66185262161912,0.197353372157969,0.99908797644852,"tRF-22-NONU3IND2"
"tRF-28-U47P299DWUDD",0.933136320768945,7.49969704282837,1.64335829139459,0.19986531924515,0.99908797644852,"tRF-28-U47P299DWUDD"
"tRF-18-BZOS4YV",-0.963495402075168,8.47321467257,1.63175824470045,0.20146003100045,0.99908797644852,"tRF-18-BZOS4YV"
"tRF-29-HJ83ML5F82HQ",0.930633383903653,6.74128406207814,1.63131578953465,0.201521152937764,0.99908797644852,"tRF-29-HJ83ML5F82HQ"
"tRF-21-WB8HWKS5D",0.964830937632009,6.67764291546481,1.61843002945157,0.20331083657713,0.99908797644852,"tRF-21-WB8HWKS5D"
"tRF-37-87R8WP9N1EWJQ72",-0.935856783071732,7.71912913949846,1.61439738460231,0.20387476534731,0.99908797644852,"tRF-37-87R8WP9N1EWJQ72"
"tRF-32-MIF91SS2P46I3",-0.967745748594526,10.5078955068768,1.60412924227306,0.205319017169605,0.99908797644852,"tRF-32-MIF91SS2P46I3"
"tRF-30-MIF91SS2P46I",-0.962240726516919,10.522311126413,1.585521386426,0.207967171552312,0.99908797644852,"tRF-30-MIF91SS2P46I"
"tRF-39-8HM2OSRNLNKSEKH9",-0.925781176088642,7.70129009013344,1.5835386188412,0.208251719452993,0.99908797644852,"tRF-39-8HM2OSRNLNKSEKH9"
"tRF-29-VIJMRPFQJDKQ",0.886099883744098,7.29904200578271,1.57175601517202,0.209952180911535,0.99908797644852,"tRF-29-VIJMRPFQJDKQ"
"tRF-26-8DYDZDL9X1B",0.95910961589991,10.2205692101503,1.56878066382337,0.210384179261835,0.99908797644852,"tRF-26-8DYDZDL9X1B"
"tRF-22-RNLNK88KL",-0.959221203606244,8.92217596983303,1.566386067924,0.210732621395881,0.99908797644852,"tRF-22-RNLNK88KL"
"tRF-28-W47W1R7HFEV",-0.891250912951577,6.99430369067606,1.54836741579628,0.21337661641986,0.99908797644852,"tRF-28-W47W1R7HFEV"
"tRF-24-F9LKXNYQFP",0.916690010428463,8.10324340813034,1.53657066184541,0.215128977920031,0.99908797644852,"tRF-24-F9LKXNYQFP"
"tRF-34-QKF1R3WE8RO8IS",-0.888487359279278,7.09748031188814,1.52329819819218,0.21712105904801,0.99908797644852,"tRF-34-QKF1R3WE8RO8IS"
"tRF-26-9NF5W8E7OMD",0.87380962437353,6.93741787675078,1.49400769632569,0.22159568279889,0.99908797644852,"tRF-26-9NF5W8E7OMD"
"tRF-32-2QR7F8YKIR9NQ",-0.896719486486924,7.55593606759004,1.49225728270395,0.221866559734711,0.99908797644852,"tRF-32-2QR7F8YKIR9NQ"
"tRF-26-W3FJIKE7UMD",0.886651428172971,6.8884843809324,1.48388695330046,0.223167361276954,0.99908797644852,"tRF-26-W3FJIKE7UMD"
"tRF-25-2IUIX1Q7O6",0.919481838104968,10.9816102207407,1.47145508540823,0.225116254276257,0.99908797644852,"tRF-25-2IUIX1Q7O6"
"tRF-27-YONONU3IND2",0.931794402814814,9.8569512627377,1.46911857959653,0.225484813480018,0.99908797644852,"tRF-27-YONONU3IND2"
"tRF-27-9NF5W8E7OM2",0.911499164940914,6.47515460749272,1.46104996505624,0.226763134210566,0.99908797644852,"tRF-27-9NF5W8E7OM2"
"tRF-32-P4R8YP9LON4V3",-0.892737175382495,14.5719106281611,1.46018837889591,0.226900150080063,0.99908797644852,"tRF-32-P4R8YP9LON4V3"
"tRF-29-QP4PW3FJIKE5",0.94042144815836,6.17057237935839,1.45113131788435,0.228346509718916,0.99908797644852,"tRF-29-QP4PW3FJIKE5"
"tRF-33-PSQP4PW3FJIKW",-0.912576689505976,10.4106527164885,1.42629961542727,0.232369293788276,0.99908797644852,"tRF-33-PSQP4PW3FJIKW"
"tRF-36-RZYQHQ9M739P8W0",-0.905796072233561,8.81598136751397,1.42544814160825,0.23250874305736,0.99908797644852,"tRF-36-RZYQHQ9M739P8W0"
"tRF-41-XENDBP1IUUK7VZ0RB",-0.876228772609409,7.72498581799931,1.42150590303199,0.233155697804337,0.99908797644852,"tRF-41-XENDBP1IUUK7VZ0RB"
"tRF-39-87R8WP9N1EWJQ7FV",-0.914198664304937,9.40831193522954,1.41546671474135,0.234151003105672,0.99908797644852,"tRF-39-87R8WP9N1EWJQ7FV"
"tRF-19-MEF91S2H",0.90184746738091,6.50778246049818,1.41414186249771,0.234370035580825,0.99908797644852,"tRF-19-MEF91S2H"
"tRF-36-PSQP4PW3FJIKE7E",-0.889692801863298,8.34009707527338,1.41216225765588,0.234697777599057,0.99908797644852,"tRF-36-PSQP4PW3FJIKE7E"
"tRF-28-XSXMSL73VLD5",0.847513791127394,6.86153413700405,1.40524493890432,0.235847367113085,0.99908797644852,"tRF-28-XSXMSL73VLD5"
"tRF-50-779PZBHFEERZYQHQ9M73",0.909315032340367,9.23340805684968,1.39845312536476,0.236982739617441,0.99908797644852,"tRF-50-779PZBHFEERZYQHQ9M73"
"tRF-26-2QR7F8YKIRE",-0.869934178697851,6.84333637800806,1.3823851516924,0.23969528672786,0.99908797644852,"tRF-26-2QR7F8YKIRE"
"tRF-32-94U47P299DWUI",0.859793370566796,7.96185181824976,1.3818922651097,0.239779088585173,0.99908797644852,"tRF-32-94U47P299DWUI"
"tRF-50-PNR8YP9LON4VN1EH6KK8",0.898700988523762,8.98912991884716,1.38064617391221,0.239991111087175,0.99908797644852,"tRF-50-PNR8YP9LON4VN1EH6KK8"
"tRF-28-VIJMRPFQJD0Q",0.83700290858702,7.40028288399296,1.37622263651316,0.240745619081753,0.99908797644852,"tRF-28-VIJMRPFQJD0Q"
"tRF-31-YSV4V4SQ2WW1E",-0.894124756826888,6.43143576878164,1.36870465024821,0.242034567421414,0.99908797644852,"tRF-31-YSV4V4SQ2WW1E"
"tRF-36-PW5SVP9N15WV7W0",-0.855243158817552,7.58310221342266,1.36569150268769,0.242553524719692,0.99908797644852,"tRF-36-PW5SVP9N15WV7W0"
"tRF-26-QZPHVU6RM3E",0.847128029942125,7.90054741220037,1.34930590050234,0.245399496863559,0.99908797644852,"tRF-26-QZPHVU6RM3E"
"tRF-35-PSQP4PW3FJIKE7",-0.871799484666745,11.3780031129814,1.33341639609155,0.248198345636417,0.99908797644852,"tRF-35-PSQP4PW3FJIKE7"
"tRF-30-IK9NJ4S2I7L7",-0.868263973143572,8.63278432000387,1.31735832508251,0.251066699563787,0.99908797644852,"tRF-30-IK9NJ4S2I7L7"
"tRF-26-F91SS2P46ID",-0.919731665335136,6.01561638226438,1.31153806010007,0.252116369939758,0.99908797644852,"tRF-26-F91SS2P46ID"
"tRF-35-JQJYSWRYVMMV5B",-0.876228190185792,9.87326417151502,1.30008373354688,0.254197929276658,0.99908797644852,"tRF-35-JQJYSWRYVMMV5B"
"tRF-25-ML5F924ZDR",0.95331710288565,5.76019178652432,1.2949988331451,0.255128769025592,0.99908797644852,"tRF-25-ML5F924ZDR"
"tRF-18-KR6946D2",0.842841976297502,7.88038234661868,1.28731407186761,0.256543523617658,0.99908797644852,"tRF-18-KR6946D2"
"tRF-23-M8ZLSSXUD6",-0.856577147858582,8.65163171112099,1.28650539515205,0.256692961972039,0.99908797644852,"tRF-23-M8ZLSSXUD6"
"tRF-21-18YKISQID",0.835806372218255,6.87173500181968,1.28631187876351,0.256728738505461,0.99908797644852,"tRF-21-18YKISQID"
"tRF-21-U0EZY9X1B",0.8212115940676,7.54770423473784,1.28279156969675,0.257380634697691,0.99908797644852,"tRF-21-U0EZY9X1B"
"tRF-30-JZOYJE22RR33",0.883952698211261,6.05377080730285,1.28196778548463,0.257533479270122,0.99908797644852,"tRF-30-JZOYJE22RR33"
"tRF-30-JMRPFQRDWXHR",0.865500340577658,9.52426991773886,1.26641979607906,0.260439399741777,0.99908797644852,"tRF-30-JMRPFQRDWXHR"
"tRF-35-86V8WPMN1E8Y7Z",-0.845916260018648,11.3372960180388,1.2561179018099,0.262387199984244,0.99908797644852,"tRF-35-86V8WPMN1E8Y7Z"
"tRF-50-R9J89O9NF5W8E7OMJHHS",0.861979628533658,9.9439177161753,1.25592211427243,0.26242439249973,0.99908797644852,"tRF-50-R9J89O9NF5W8E7OMJHHS"
"tRF-33-JYSWRYVMMV5B01",-0.854855232296769,9.11609423306254,1.2532065314107,0.262940929727433,0.99908797644852,"tRF-33-JYSWRYVMMV5B01"
"tRF-19-Q72S3HIJ",0.821969306935662,6.84314604998428,1.24710971217522,0.264105225402906,0.99908797644852,"tRF-19-Q72S3HIJ"
"tRF-22-YKISQI45K",-0.8205484379217,6.75565591276686,1.24565162497299,0.264384621369321,0.99908797644852,"tRF-22-YKISQI45K"
